row_number,case_id,turn_id,corpus_type,query,expected_keywords,blacklist,passed,missing_groups,blacklist_hit,candidate_count,returned_count,top_score,top5_memories,source
168,JY_TC052,1,召回记忆,帮我查一下附近有没有好的心理咨询机构,,,True,,False,438,5,0.67636832,"[{""mem_id"": ""01a013e0208796f57dd31d74"", ""content"": ""用户在公司健康中心看过心理医生"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.67636832}, {""mem_id"": ""01a013df51b308e315d31d74"", ""content"": ""用户偶尔失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5587153}, {""mem_id"": ""01a013de6c25996b61d31d74"", ""content"": ""用户特别对认知心理学感兴趣"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54857375}, {""mem_id"": ""01a013d833261421dcd31d74"", ""content"": ""用户以前住在海淀区中关村"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54184009}, {""mem_id"": ""01a013e37d55e1cbe0d31d74"", ""content"": ""用户的老家在四川成都锦江区"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53657951}]",core_memory_file
169,JY_TC052,2,召回记忆,我最近心情怎么样？有没有觉得焦虑或抑郁？,焦虑,,False,焦虑,False,438,5,0.63460171,"[{""mem_id"": ""01a013e02087e19982d31d74"", ""content"": ""用户以前压力大时会打游戏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63460171}, {""mem_id"": ""01a013df51b308e315d31d74"", ""content"": ""用户偶尔失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61566587}, {""mem_id"": ""01a013ded4e2baf1d6d31d74"", ""content"": ""用户感觉皮肤变好了"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.5873076}, {""mem_id"": ""01a013e1a329218e80d31d74"", ""content"": ""用户认为这次数学考得不错"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.58627406}, {""mem_id"": ""01a013df51b3dafedfd31d74"", ""content"": ""用户工作压力大导致失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57562089}]",core_memory_file
170,JY_TC052,3,召回记忆,我压力大的时候会做什么来放松？,"跑步,打游戏",,True,,False,438,5,0.71313933,"[{""mem_id"": ""01a013e02087e19982d31d74"", ""content"": ""用户以前压力大时会打游戏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.71313933}, {""mem_id"": ""01a013df51b3dafedfd31d74"", ""content"": ""用户工作压力大导致失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62222423}, {""mem_id"": ""01a013e020873fc4aed31d74"", ""content"": ""用户发现跑步更解压"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60693881}, {""mem_id"": ""01a013e7e961605d83d31d74"", ""content"": ""用户接受交响乐和轻音乐作为助眠方式"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57531674}, {""mem_id"": ""01a013df51b308e315d31d74"", ""content"": ""用户偶尔失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56613605}]",core_memory_file
171,JY_TC052,4,召回记忆,我有没有看过心理医生？,心理医生|健康中心,,True,,False,438,5,0.77117359,"[{""mem_id"": ""01a013e0208796f57dd31d74"", ""content"": ""用户在公司健康中心看过心理医生"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.77117359}, {""mem_id"": ""01a013e3b9f4163d6fd31d74"", ""content"": ""用户的配偶职业是医生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56935098}, {""mem_id"": ""01a013e02087e19982d31d74"", ""content"": ""用户以前压力大时会打游戏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54007373}, {""mem_id"": ""01a013c5ac4a277f5ed31d74"", ""content"": ""用户从来不看恐怖片"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53935035}, {""mem_id"": ""01a013bfcb8dcd13d0d31d74"", ""content"": ""用户不喜欢去医院"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53786462}]",core_memory_file
172,JY_TC052,5,召回记忆,我平时会冥想或者写日记吗？,"日记,冥想",,True,,False,438,5,0.73577326,"[{""mem_id"": ""01a013e0208759b3f7d31d74"", ""content"": ""用户偶尔会写日记"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.73577326}, {""mem_id"": ""01a013e020872eee7bd31d74"", ""content"": ""用户觉得冥想太玄乎"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65066888}, {""mem_id"": ""01a013e33c148a38d2d31d74"", ""content"": ""用户每周都会去寺庙"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58931948}, {""mem_id"": ""01a013dad6ac6a5abfd31d74"", ""content"": ""用户考试前一般会刷真题和做思维导图"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58766573}, {""mem_id"": ""01a013cdc1bf83ab14d31d74"", ""content"": ""用户每周一、三、五晚上7点到8点去健身房练力量"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57935388}]",core_memory_file
173,JY_TC052,6,召回记忆,帮我推荐一个适合我当前情绪状态的放松方法,"跑步, 游戏",,True,,False,438,5,0.62995475,"[{""mem_id"": ""01a013e02087e19982d31d74"", ""content"": ""用户以前压力大时会打游戏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62995475}, {""mem_id"": ""01a013df51b308e315d31d74"", ""content"": ""用户偶尔失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5953454}, {""mem_id"": ""01a013e7e961605d83d31d74"", ""content"": ""用户接受交响乐和轻音乐作为助眠方式"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59312151}, {""mem_id"": ""01a013e020873fc4aed31d74"", ""content"": ""用户发现跑步更解压"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58399428}, {""mem_id"": ""01a013e0a1d8a6a796d31d74"", ""content"": ""用户想戒酒"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58049271}]",core_memory_file
174,JY_TC053,1,召回记忆,我抽烟抽了几年,"烟,19年",,True,,False,438,5,0.69577547,"[{""mem_id"": ""01a013e0a1d8d4d14ad31d74"", ""content"": ""用户从2019年开始每天抽一包烟"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.69577547}, {""mem_id"": ""01a013e0a1d8fc40ead31d74"", ""content"": ""用户以前试过戒烟，用电子烟替代但失败了"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.65092505}, {""mem_id"": ""01a013e0a1d8a6a796d31d74"", ""content"": ""用户想戒酒"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58018289}, {""mem_id"": ""01a013e26dadae34bad31d74"", ""content"": ""用户和女朋友谈了两年"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57907114}, {""mem_id"": ""01a013e30ac74374f8d31d74"", ""content"": ""用户的年龄是28岁"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57015451}]",core_memory_file
175,JY_TC053,2,召回记忆,我抽烟吗？喝酒吗？每天大概多少？,"烟,三两,白酒",,True,,False,438,5,0.67541813,"[{""mem_id"": ""01a013e0a1d8d4d14ad31d74"", ""content"": ""用户从2019年开始每天抽一包烟"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.67541813}, {""mem_id"": ""01a013e0a1d87ec970d31d74"", ""content"": ""用户每天晚上喝三两白酒，周末喝更多"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65370217}, {""mem_id"": ""01a013e0a1d8e1329ed31d74"", ""content"": ""用户准备以后每天只喝一小杯红酒"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61551448}, {""mem_id"": ""01a013e0a1d8b7073fd31d74"", ""content"": ""用户每天喝三杯咖啡，早上两杯下午一杯"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61224305}, {""mem_id"": ""01a013e0a1d8a6a796d31d74"", ""content"": ""用户想戒酒"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60654149}]",core_memory_file
176,JY_TC053,3,召回记忆,我有没有想过戒烟或戒酒？试过吗？,"戒烟|电子烟,戒酒|红酒",,True,,False,438,5,0.75488842,"[{""mem_id"": ""01a013e0a1d8a6a796d31d74"", ""content"": ""用户想戒酒"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.75488842}, {""mem_id"": ""01a013e0a1d8fc40ead31d74"", ""content"": ""用户以前试过戒烟，用电子烟替代但失败了"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.67950722}, {""mem_id"": ""01a013e0a1d8e1329ed31d74"", ""content"": ""用户准备以后每天只喝一小杯红酒"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56545445}, {""mem_id"": ""01a013e0a1d8d4d14ad31d74"", ""content"": ""用户从2019年开始每天抽一包烟"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56313934}, {""mem_id"": ""01a013e0a1d87ec970d31d74"", ""content"": ""用户每天晚上喝三两白酒，周末喝更多"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5366175}]",core_memory_file
177,JY_TC053,4,召回记忆,我每天喝几杯咖啡？会不会过量？,咖啡,,True,,False,438,5,0.83976001,"[{""mem_id"": ""01a013e0a1d8e9f60bd31d74"", ""content"": ""用户对每天喝三杯咖啡不觉得过量"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.83976001}, {""mem_id"": ""01a013e0a1d8b7073fd31d74"", ""content"": ""用户每天喝三杯咖啡，早上两杯下午一杯"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.78378771}, {""mem_id"": ""01a013bf5e0befa6b7d31d74"", ""content"": ""用户每天早上7点半喝一杯美式咖啡"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.70773027}, {""mem_id"": ""01a013bf5e0b36d5c9d31d74"", ""content"": ""用户的咖啡不加糖"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5873861}, {""mem_id"": ""01a013e0a1d87ec970d31d74"", ""content"": ""用户每天晚上喝三两白酒，周末喝更多"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55154296}]",core_memory_file
178,JY_TC053,5,召回记忆,我有没有吃宵夜的习惯？一般吃什么？,"宵夜,泡面,烧烤",,True,,False,438,5,0.77505046,"[{""mem_id"": ""01a013e0a1d8146596d31d74"", ""content"": ""用户几乎每天都吃宵夜"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.77505046}, {""mem_id"": ""01a013e0a1d84730a0d31d74"", ""content"": ""用户最爱吃的宵夜是烧烤"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.72473109}, {""mem_id"": ""01a013e0a1d87e2f71d31d74"", ""content"": ""用户最爱吃的宵夜是泡面"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.71459939}, {""mem_id"": ""01a013e0a1d83ffb11d31d74"", ""content"": ""用户不喜欢甜食当宵夜，比如蛋糕"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.66161614}, {""mem_id"": ""01a013df51b3c5f9b0d31d74"", ""content"": ""用户平时晚上11点睡觉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.6200052}]",core_memory_file
179,JY_TC053,6,召回记忆,我有没有咬指甲、抖腿之类的坏习惯？,"抖腿,开会|会议,同事",,False,开会|会议 || 同事,False,438,5,0.76029222,"[{""mem_id"": ""01a013e0a1d83f73ddd31d74"", ""content"": ""用户有抖腿的习惯"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.76029222}, {""mem_id"": ""01a013e02087e19982d31d74"", ""content"": ""用户以前压力大时会打游戏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56530236}, {""mem_id"": ""01a013c1a2b9275355d31d74"", ""content"": ""用户跑步时喜欢穿厚袜子"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56349477}, {""mem_id"": ""01a013cdc1bf3176fed31d74"", ""content"": ""用户主要练习背部和腿部肌肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5548751}, {""mem_id"": ""01a013cdc1bf83ab14d31d74"", ""content"": ""用户每周一、三、五晚上7点到8点去健身房练力量"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54707706}]",core_memory_file
180,JY_TC054,1,召回记忆,期末我考了多少分？,"英语,95分,数学,100分,语文,98分",,True,,False,438,5,0.7568326,"[{""mem_id"": ""01a013e11e0ca0e73ed31d74"", ""content"": ""用户期末英语考了92分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.7568326}, {""mem_id"": ""01a013e11e0ca9f01fd31d74"", ""content"": ""用户在2026年8月17日-2026年8月23日期间期末英语考了95分"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.69177166}, {""mem_id"": ""01a013e11e0c4c1d29d31d74"", ""content"": ""用户数学考了100分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.67591331}, {""mem_id"": ""01a013e11e0cbdd675d31d74"", ""content"": ""用户语文考了98分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.67439415}, {""mem_id"": ""01a013e1a329c07476d31d74"", ""content"": ""用户考研初试总分380分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.66451517}]",core_memory_file
181,JY_TC054,2,召回记忆,期末我排名多少,"全班,第五",,True,,False,438,5,0.68267825,"[{""mem_id"": ""01a013e11e0c3c8d4fd31d74"", ""content"": ""用户总分全班第五"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.68267825}, {""mem_id"": ""01a013e11e0ca0e73ed31d74"", ""content"": ""用户期末英语考了92分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.6701865}, {""mem_id"": ""01a013e11e0ca9f01fd31d74"", ""content"": ""用户在2026年8月17日-2026年8月23日期间期末英语考了95分"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.60563604}, {""mem_id"": ""01a013e11e0cbdd675d31d74"", ""content"": ""用户语文考了98分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60372832}, {""mem_id"": ""01a013e11e0c4c1d29d31d74"", ""content"": ""用户数学考了100分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59503041}]",core_memory_file
182,JY_TC054,3,召回记忆,上次的奖励是什么,自助餐,,True,,False,438,5,0.6134996,"[{""mem_id"": ""01a013e11e0c9405a3d31d74"", ""content"": ""用户的妈妈奖励用户吃自助餐了"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.6134996}, {""mem_id"": ""01a013d0f3f4f74d14d31d74"", ""content"": ""用户在儿子每次下课后会买一个冰淇淋奖励他"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.60960952}, {""mem_id"": ""01a013da2d48300b2bd31d74"", ""content"": ""用户在发薪当天会先还信用卡"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58066705}, {""mem_id"": ""01a013da2d48c488aad31d74"", ""content"": ""用户每个月15号发工资"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5744615}, {""mem_id"": ""01a013dad6ac6bdff3d31d74"", ""content"": ""用户上次雅思口语考了6分"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.57326608}]",core_memory_file
183,JY_TC055,1,召回记忆,我生日,"8,20",,True,,False,438,5,0.72397521,"[{""mem_id"": ""01a013e163b7423169d31d74"", ""content"": ""用户的生日是8月20日"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.72397521}, {""mem_id"": ""01a013e163b75bb016d31d74"", ""content"": ""用户在2026年生日打算请几个朋友吃火锅和唱K"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.63640518}, {""mem_id"": ""01a013e3b9f426baa4d31d74"", ""content"": ""用户的出生年份是1997年"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63006681}, {""mem_id"": ""01a013e30ac74374f8d31d74"", ""content"": ""用户的年龄是28岁"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62990747}, {""mem_id"": ""01a013e74f70ed518cd31d74"", ""content"": ""用户的儿子新历生日是5月3日"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61736264}]",core_memory_file
184,JY_TC055,2,召回记忆,今年生日怎么过？,"朋友,火锅|唱K",,True,,False,438,5,0.66679667,"[{""mem_id"": ""01a013e163b75bb016d31d74"", ""content"": ""用户在2026年生日打算请几个朋友吃火锅和唱K"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.66679667}, {""mem_id"": ""01a013e163b7423169d31d74"", ""content"": ""用户的生日是8月20日"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65877651}, {""mem_id"": ""01a013d99812ef641ad31d74"", ""content"": ""用户不喜欢在纪念日送花"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61018539}, {""mem_id"": ""01a013e163b76d6961d31d74"", ""content"": ""用户在2025年生日收到一个运动背包"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.59808088}, {""mem_id"": ""01a013e74f70ed518cd31d74"", ""content"": ""用户的儿子新历生日是5月3日"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59645601}]",core_memory_file
185,JY_TC055,3,召回记忆,去年收的什么礼物,运动背包,,True,,False,438,5,0.65989715,"[{""mem_id"": ""01a013ced54dd8316ad31d74"", ""content"": ""用户送过女朋友蓝牙耳机"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.65989715}, {""mem_id"": ""01a013e163b76d6961d31d74"", ""content"": ""用户在2025年生日收到一个运动背包"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.6543123}, {""mem_id"": ""01a013ced54deececad31d74"", ""content"": ""用户送过女朋友一个拉布布"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.62365018}, {""mem_id"": ""01a013e4f32b570371d31d74"", ""content"": ""用户家里有一台今年刚买的主机"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61488567}, {""mem_id"": ""01a013e7e961b61619d31d74"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.60252735}]",core_memory_file
186,JY_TC055,4,召回记忆,我啥星座，和巨蟹座搭不搭,狮子座,,False,狮子座,False,438,5,0.55961703,"[{""mem_id"": ""01a013dc2cb7af9ce8d31d74"", ""content"": ""用户喜欢吃螃蟹和虾"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55961703}, {""mem_id"": ""01a013e3b9f42a6060d31d74"", ""content"": ""用户属牛"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55933072}, {""mem_id"": ""01a013e8c406f1e5e5d31d74"", ""content"": ""用户的BMI是26"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49533896}, {""mem_id"": ""01a013e0a1d8ce4288d31d74"", ""content"": ""用户不喜欢啤酒，觉得胀肚子"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49203789}, {""mem_id"": ""01a013e0208716854ad31d74"", ""content"": ""用户不太喜欢瑜伽"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49031282}]",core_memory_file
187,JY_TC056,1,召回记忆,我考研的分数,"380,数学，130",,True,,False,438,5,0.76256551,"[{""mem_id"": ""01a013e1a329c07476d31d74"", ""content"": ""用户考研初试总分380分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.76256551}, {""mem_id"": ""01a013e1a329f71267d31d74"", ""content"": ""用户考研数学成绩130分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.73263148}, {""mem_id"": ""01a013e11e0ca0e73ed31d74"", ""content"": ""用户期末英语考了92分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.68853088}, {""mem_id"": ""01a013e11e0cbdd675d31d74"", ""content"": ""用户语文考了98分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65463068}, {""mem_id"": ""01a013e11e0c4c1d29d31d74"", ""content"": ""用户数学考了100分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65169577}]",core_memory_file
188,JY_TC056,2,召回记忆,报的哪个学校？,"北,大,计算机",,True,,False,438,5,0.58334384,"[{""mem_id"": ""01a013ea9ccbc93f1fd31d74"", ""content"": ""用户的妹妹是二年级"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58334384}, {""mem_id"": ""01a013ea9ccb217893d31d74"", ""content"": ""用户在2026-08-18的弟弟就读于中心小学"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.58148032}, {""mem_id"": ""01a013e11e0ca0e73ed31d74"", ""content"": ""用户期末英语考了92分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55282551}, {""mem_id"": ""01a013dcd4350a2b8cd31d74"", ""content"": ""用户的最高学历是硕士"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55258669}, {""mem_id"": ""01a013e1a3295d262ad31d74"", ""content"": ""用户报考北京大学计算机专业"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54771368}]",core_memory_file
189,JY_TC056,3,召回记忆,成绩哪天出的？ 我哪天复试,"3,10,4月底",,True,,False,438,5,0.70572648,"[{""mem_id"": ""01a013e1a329c5f7b9d31d74"", ""content"": ""用户在2026年4月底参加考研复试"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.70572648}, {""mem_id"": ""01a013e1a329f1f1f8d31d74"", ""content"": ""用户在2026年3月10日查询到考研初试成绩"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.67112869}, {""mem_id"": ""01a013e11e0ca9f01fd31d74"", ""content"": ""用户在2026年8月17日-2026年8月23日期间期末英语考了95分"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.63710319}, {""mem_id"": ""01a013dad6ac6bdff3d31d74"", ""content"": ""用户上次雅思口语考了6分"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.62153311}, {""mem_id"": ""01a013e1a329c07476d31d74"", ""content"": ""用户考研初试总分380分"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61403221}]",core_memory_file
190,JY_TC057,1,召回记忆,哪天搬的家？新家离地铁多远？,"搬,家,5",,True,,False,438,5,0.7681036,"[{""mem_id"": ""01a013e1f00779e1cad31d74"", ""content"": ""用户的新家离地铁站走路5分钟"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.7681036}, {""mem_id"": ""01a013d83326ce83b5d31d74"", ""content"": ""用户在2026年7月搬到了朝阳区青年路"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.65054942}, {""mem_id"": ""01a013e1f007aca355d31d74"", ""content"": ""用户在2026年8月17日搬家，从通州搬到朝阳"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.63567751}, {""mem_id"": ""01a013d833261421dcd31d74"", ""content"": ""用户以前住在海淀区中关村"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.57471987}, {""mem_id"": ""01a013db79f413e7cad31d74"", ""content"": ""用户单程通勤时间为20分钟"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56357531}]",core_memory_file
191,JY_TC057,2,召回记忆,之前我家住哪,"帝庭,A,2601",,False,帝庭 || A || 2601,False,438,5,0.74639569,"[{""mem_id"": ""01a013d833261421dcd31d74"", ""content"": ""用户以前住在海淀区中关村"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.74639569}, {""mem_id"": ""01a013e37d5583c69bd31d74"", ""content"": ""用户的家在汉中"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63854543}, {""mem_id"": ""01a013e37d55e1cbe0d31d74"", ""content"": ""用户的老家在四川成都锦江区"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63423138}, {""mem_id"": ""01a013c036e30c3876d31d74"", ""content"": ""用户计划住在中央大街附近"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.61564007}, {""mem_id"": ""01a013e37d55382febd31d74"", ""content"": ""用户现在一个人住在西安"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60787221}]",core_memory_file
192,JY_TC057,3,召回记忆,我的新家在哪？什么房型？,"三居室,朝阳,B,101",,False,三居室 || B || 101,False,438,5,0.63131353,"[{""mem_id"": ""01a013d83326ce83b5d31d74"", ""content"": ""用户在2026年7月搬到了朝阳区青年路"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.63131353}, {""mem_id"": ""01a013e1f00779e1cad31d74"", ""content"": ""用户的新家离地铁站走路5分钟"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62455151}, {""mem_id"": ""01a013d833261421dcd31d74"", ""content"": ""用户以前住在海淀区中关村"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.62353288}, {""mem_id"": ""01a013c036e30c3876d31d74"", ""content"": ""用户计划住在中央大街附近"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.6091959}, {""mem_id"": ""01a013d563e25242eed31d74"", ""content"": ""用户的住址是3号楼202室"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60565108}]",core_memory_file
193,JY_TC058,1,召回记忆,我什么时候拿的驾照，我考的是自动挡还是手动挡,"6,1,C2|自动挡",,True,,False,438,5,0.71235985,"[{""mem_id"": ""01a013e2313ea75af5d31d74"", ""content"": ""用户持有的驾照类型为自动挡C2"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.71235985}, {""mem_id"": ""01a013e2313e2e0537d31d74"", ""content"": ""用户在2026年6月1日拿到驾照"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.62255108}, {""mem_id"": ""01a013e2313e39a910d31d74"", ""content"": ""用户不喜欢手动挡"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61808891}, {""mem_id"": ""01a013e2313e9291d3d31d74"", ""content"": ""用户科目二考试一次通过"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.5707156}, {""mem_id"": ""01a013e2313e45ddeed31d74"", ""content"": ""用户的父亲持有C1驾照"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54320666}]",core_memory_file
194,JY_TC058,2,召回记忆,我爸是哪种驾照,C1,,True,,False,438,5,0.78781658,"[{""mem_id"": ""01a013e2313e45ddeed31d74"", ""content"": ""用户的父亲持有C1驾照"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.78781658}, {""mem_id"": ""01a013e2313ea75af5d31d74"", ""content"": ""用户持有的驾照类型为自动挡C2"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.66139251}, {""mem_id"": ""01a013e968d865dab1d31d74"", ""content"": ""用户的父亲是做外贸的"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62699537}, {""mem_id"": ""01a013d563e2eedc4cd31d74"", ""content"": ""用户有父母"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61824947}, {""mem_id"": ""01a013eacee811b4fed31d74"", ""content"": ""用户的父亲短号是100856"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61712564}]",core_memory_file
