row_number,case_id,turn_id,corpus_type,query,expected_keywords,blacklist,passed,missing_groups,blacklist_hit,candidate_count,returned_count,top_score,top5_memories,source
133,JY_TC044,4,召回记忆,我想换个地点，再推荐一些,海边旅行|爬山|自由行,,True,,False,218,5,0.6184251,"[{""mem_id"": ""dream_936de8132e4e5e5265b4c54b"", ""content"": ""用户在旅行规划中不喜欢重复去同一个城市。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.6184251}, {""mem_id"": ""dream_fc72b34882570649a000e390"", ""content"": ""用户计划下次去云南大理旅行，但尚未确定。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.59337745}, {""mem_id"": ""dream_a4885127d34f3d847c060937"", ""content"": ""用户目前居住在北京朝阳区青年路（2026年7月从海淀区中关村搬来）。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5893669}, {""mem_id"": ""dream_155580ab7bba8241677182e9"", ""content"": ""用户喜欢自由行，不喜欢跟团游；不喜欢爬山，觉得太累。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55308304}, {""mem_id"": ""dream_ee02b65da3cf04cfcb92d3e1"", ""content"": ""用户在住宿偏好上不喜欢连锁酒店，倾向于选择有特色的客栈或民宿。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54444304}]",core_memory_file
134,JY_TC044,5,召回记忆,有我爱吃的吗,海鲜|螃蟹|虾,,True,,False,218,5,0.63858352,"[{""mem_id"": ""dream_580101ef7cefbbc76ff2e69c"", ""content"": ""用户偏好咸口及甜辣口味的零食，具体喜欢鸭爪、卤蛋、牛肉干和辣条。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63858352}, {""mem_id"": ""dream_d06b703c9e13d10a2f0228c9"", ""content"": ""用户爱吃海鲜，特别是螃蟹和虾。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63822215}, {""mem_id"": ""dream_fe5a2172debba3da70a50a5c"", ""content"": ""用户饮食偏好明确：最爱吃火锅，最讨厌吃动物内脏和肥肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60623548}, {""mem_id"": ""dream_14e718b424b9f535e6581221"", ""content"": ""用户在饮食口味上偏好草莓、糖醋排骨和宫保鸡丁，但讨厌吃苦瓜。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60322998}, {""mem_id"": ""dream_cbc5f9b7467efeab5f899795"", ""content"": ""用户家庭聚餐时喜欢去海底捞。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58875139}]",core_memory_file
135,JY_TC045,1,召回记忆,我最高学历是什么？哪个学校毕业的？,"硕士,清华",,True,,False,218,5,0.69130979,"[{""mem_id"": ""dream_bde85db9b78341fba618b4e3"", ""content"": ""用户毕业于清华大学计算机系，最高学历为硕士"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.69130979}, {""mem_id"": ""dream_b0c63cd7012058bd94ea68b1"", ""content"": ""用户的父亲从事外贸行业，母亲是公务员。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.4977205}, {""mem_id"": ""dream_f39ec7659173f771f3b8ec97"", ""content"": ""用户的配偶职业是医生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48635105}, {""mem_id"": ""dream_90414ed2c1a6dea055d0aaee"", ""content"": ""用户的父亲持有C1驾照"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48253958}, {""mem_id"": ""dream_2f4cfe5e3e9b17b407dd7816"", ""content"": ""用户报考北京大学计算机专业，2026年考研初试总分380分，其中数学成绩130分。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48082986}]",core_memory_file
136,JY_TC045,2,召回记忆,我最近在学什么新技能或课程？,"前端开发,React框架|React|react",,True,,False,218,5,0.58446419,"[{""mem_id"": ""dream_86a528f4fb338846055c9320"", ""content"": ""用户每周一、三、五晚上7点到8点去健身房进行力量训练，主要练习背部和腿部肌肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58446419}, {""mem_id"": ""dream_57a601bea7690cfbb28c4167"", ""content"": ""用户使用多邻国学习西班牙语，当前等级为30级，并计划达到100级。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57985}, {""mem_id"": ""dream_ffdd4fd2eb7d5b0c1649b00c"", ""content"": ""用户在2026年8月17日至23日期间学习前端开发，重点学习React框架"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.57318562}, {""mem_id"": ""dream_7a47cc82da54f51cd77df436"", ""content"": ""用户正在自学日语，使用《标准日本语初级上册》作为教材，并养成了每天晚上背诵20个单词和复习语法的习惯。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56530248}, {""mem_id"": ""dream_a6672c35ed8cb22a1e92e648"", ""content"": ""用户喜欢动手类的爱好，如木工和装机"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55969471}]",core_memory_file
137,JY_TC045,3,召回记忆,我喜欢动手类的爱好还是理论类的？,"木|工,装机|电脑|组装",,True,,False,218,5,0.69130239,"[{""mem_id"": ""dream_a6672c35ed8cb22a1e92e648"", ""content"": ""用户喜欢动手类的爱好，如木工和装机"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.69130239}, {""mem_id"": ""dream_253bf141071ea75af336422d"", ""content"": ""用户偏好通过视频形式（如B站、Coursera）进行学习，不喜欢阅读大部头教材。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53673038}, {""mem_id"": ""dream_da863b7459d7a7e1722e1469"", ""content"": ""用户对认知心理学特别感兴趣"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53247119}, {""mem_id"": ""dream_a2cd54cd8f8404da183b0059"", ""content"": ""用户在健身器械偏好上更喜欢椭圆机，而不喜欢跑步机。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53208592}, {""mem_id"": ""dream_b3b1b3066559ce6d11f278f0"", ""content"": ""用户认为《钢之炼金术师》是其心目中的Top 1作品。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.52516739}]",core_memory_file
138,JY_TC045,4,召回记忆,我有没有想考的职业证书或认证？,AWS|解决方案|架构师证书,,True,,False,218,5,0.56758843,"[{""mem_id"": ""dream_9538cc1b32e35a797b01d631"", ""content"": ""用户计划在2026年内考取PMP证书。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.56758843}, {""mem_id"": ""dream_ae9312b13874727d4b3af7dd"", ""content"": ""用户考试前一般会刷真题和做思维导图"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55833007}, {""mem_id"": ""dream_f39ec7659173f771f3b8ec97"", ""content"": ""用户的配偶职业是医生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55392618}, {""mem_id"": ""dream_4232f6de98912dea8e392424"", ""content"": ""用户在2026年6月1日拿到驾照，此前科目二考试一次通过"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.55101604}, {""mem_id"": ""dream_cd428ca7fc15ddbfd0a896dd"", ""content"": ""用户计划考取AWS解决方案架构师证书"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54649202}]",core_memory_file
139,JY_TC045,5,召回记忆,我平时通过什么渠道学习？看书、上网课还是看视频？,"视频,教程,官方,文档",,False,教程 || 官方 || 文档,False,218,5,0.71088907,"[{""mem_id"": ""dream_253bf141071ea75af336422d"", ""content"": ""用户偏好通过视频形式（如B站、Coursera）进行学习，不喜欢阅读大部头教材。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.71088907}, {""mem_id"": ""dream_ae9312b13874727d4b3af7dd"", ""content"": ""用户考试前一般会刷真题和做思维导图"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60976351}, {""mem_id"": ""dream_7a47cc82da54f51cd77df436"", ""content"": ""用户正在自学日语，使用《标准日本语初级上册》作为教材，并养成了每天晚上背诵20个单词和复习语法的习惯。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5567193}, {""mem_id"": ""dream_4a19373705906bd9d70e760e"", ""content"": ""用户睡前习惯刷半小时手机短视频，且偶尔因工作压力大导致失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53984735}, {""mem_id"": ""dream_30bcdf7dc3619e65d2ef9cfe"", ""content"": ""用户喜欢道家文化，并正在阅读《道德经》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53071666}]",core_memory_file
140,JY_TC046,1,召回记忆,我每周运动几次？做什么运动？,"三次,周一、三、五|1、3、5,健身房|力量|核心",,False,三次,False,218,5,0.69570251,"[{""mem_id"": ""dream_86a528f4fb338846055c9320"", ""content"": ""用户每周一、三、五晚上7点到8点去健身房进行力量训练，主要练习背部和腿部肌肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.69570251}, {""mem_id"": ""dream_d0d0bc6d4886f552f5590c42"", ""content"": ""用户曾加入一个羽毛球社区，习惯每周二晚上参加活动。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59750001}, {""mem_id"": ""dream_826cdaa506bfe00151f5134c"", ""content"": ""用户偏好跑步作为解压方式，并计划每天跑5公里；相比之下，用户不喜欢瑜伽、觉得冥想太玄乎，且不喜欢听空洞的励志鸡汤。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56157761}, {""mem_id"": ""dream_7f732e4a169cbfe84fddda63"", ""content"": ""用户信佛，且每周都会去寺庙"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55557174}, {""mem_id"": ""dream_59e47e0d67dbe219f5c05ff5"", ""content"": ""用户每周六上线原神刷周本BOSS。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54833953}]",core_memory_file
141,JY_TC046,2,召回记忆,我忘记有对什么过敏了？,花生,,False,花生,False,218,5,0.65387571,"[{""mem_id"": ""dream_aec8831ded7c4f34737aaae1"", ""content"": ""用户对青霉素过敏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65387571}, {""mem_id"": ""dream_364bb492747f6d195d2459d2"", ""content"": ""用户对芒果过敏，食用后会出现嘴肿症状"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59393607}, {""mem_id"": ""dream_65a0e7cd4643b1f47660f49a"", ""content"": ""用户患有神经性皮炎，且肤质为混干性"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56112055}, {""mem_id"": ""dream_3e9e1d8478c1a11b6222b084"", ""content"": ""用户有时会忘记吃药，因此使用手机闹钟提醒服药。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55767069}, {""mem_id"": ""dream_fa3f54eefed0d8eb075eeb6b"", ""content"": ""用户在2026年7月因忘记缴纳水电费而被催缴。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54927931}]",core_memory_file
142,JY_TC047,1,召回记忆,我想买护肤品，我之前用的什么牌子,黑瓶精华，雅诗兰黛,,True,,False,218,5,0.61209444,"[{""mem_id"": ""dream_874f725690b0014026ec72bf"", ""content"": ""用户在护肤品选择上偏好非油腻质地，长期固定使用雅诗兰黛眼霜和兰蔻小黑瓶精华，并习惯在丝芙兰专柜购买护肤品。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61209444}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.60796558}, {""mem_id"": ""dream_65a0e7cd4643b1f47660f49a"", ""content"": ""用户患有神经性皮炎，且肤质为混干性"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5809307}, {""mem_id"": ""dream_ac3be6942eec72a507ef1916"", ""content"": ""用户之前的英文名叫ashely，现在的英文名是jessica。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55599293}, {""mem_id"": ""dream_50701c11db0df1e7975f99b8"", ""content"": ""用户在香水偏好上喜欢宝格丽，觉得香奈儿不好闻"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55530642}]",core_memory_file
143,JY_TC047,2,召回记忆,我之前都是在哪里买,丝芙兰,,False,丝芙兰,False,218,5,0.63723577,"[{""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.63723577}, {""mem_id"": ""dream_7cba006522cba30902ab59d7"", ""content"": ""用户在不同平台有差异化的购物偏好：在拼多多平台购买便宜商品，在京东平台购买电子产品。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59438223}, {""mem_id"": ""dream_e375f32b1067d15f91bbbe95"", ""content"": ""用户具有价格敏感型消费习惯，一般只购买打折商品，并倾向于在618或双十一等大促期间购买电子产品。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56701686}, {""mem_id"": ""dream_a4885127d34f3d847c060937"", ""content"": ""用户目前居住在北京朝阳区青年路（2026年7月从海淀区中关村搬来）。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56500377}, {""mem_id"": ""dream_a4694ecb27ceb1759b9f9b62"", ""content"": ""用户讨厌给家里的长辈买鞋。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56317567}]",core_memory_file
144,JY_TC047,3,召回记忆,我想换个牌子用了，推荐一下,黑瓶精华，雅诗兰黛,,False,黑瓶精华 || 雅诗兰黛,False,218,5,0.5695785,"[{""mem_id"": ""dream_9279903a52a84a28df65dfb8"", ""content"": ""用户在零食品牌偏好上，喜欢良品铺子和卫龙，不喜欢百草园和三只松鼠。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5695785}, {""mem_id"": ""dream_620c2049ec22da650b5707fc"", ""content"": ""用户的车牌号是京A88888"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56600183}, {""mem_id"": ""dream_50701c11db0df1e7975f99b8"", ""content"": ""用户在香水偏好上喜欢宝格丽，觉得香奈儿不好闻"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56578217}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.55787195}, {""mem_id"": ""dream_936de8132e4e5e5265b4c54b"", ""content"": ""用户在旅行规划中不喜欢重复去同一个城市。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5513562}]",core_memory_file
145,JY_TC047,4,召回记忆,我上衣有点旧了，有没有适合我的衣服,纯棉,,True,,False,218,5,0.64695668,"[{""mem_id"": ""dream_630d8c4709ccc4b2e4841aad"", ""content"": ""用户偏好纯棉材质的衣物，且上衣尺码为M码。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.64695668}, {""mem_id"": ""dream_e904b4cdfc6d6dab558025de"", ""content"": ""用户的年龄是28岁"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56113916}, {""mem_id"": ""dream_a4694ecb27ceb1759b9f9b62"", ""content"": ""用户讨厌给家里的长辈买鞋。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53643321}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.53147826}, {""mem_id"": ""dream_deb5b6738911c1b44798a7fd"", ""content"": ""用户的户口本和结婚证存放在衣柜最底层的保险柜中"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.51177554}]",core_memory_file
146,JY_TC047,5,召回记忆,LV的裙子适合我吗,LV|Lv|lv,,False,LV|Lv|lv,False,218,5,0.54144728,"[{""mem_id"": ""dream_630d8c4709ccc4b2e4841aad"", ""content"": ""用户偏好纯棉材质的衣物，且上衣尺码为M码。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54144728}, {""mem_id"": ""dream_e904b4cdfc6d6dab558025de"", ""content"": ""用户的年龄是28岁"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.47174849}, {""mem_id"": ""dream_8e6732862939273d96dab2f3"", ""content"": ""用户有孩子，且认为孩子适合观看儿童动画片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.4659552}, {""mem_id"": ""dream_874f725690b0014026ec72bf"", ""content"": ""用户在护肤品选择上偏好非油腻质地，长期固定使用雅诗兰黛眼霜和兰蔻小黑瓶精华，并习惯在丝芙兰专柜购买护肤品。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.46083468}, {""mem_id"": ""dream_470e4259573db92414191735"", ""content"": ""用户出生于1997年，属牛"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.45846459}]",core_memory_file
147,JY_TC047,6,召回记忆,那海澜之家的上衣我能穿吗？,海澜之家,,False,海澜之家,False,218,5,0.57223577,"[{""mem_id"": ""dream_630d8c4709ccc4b2e4841aad"", ""content"": ""用户偏好纯棉材质的衣物，且上衣尺码为M码。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57223577}, {""mem_id"": ""dream_deb5b6738911c1b44798a7fd"", ""content"": ""用户的户口本和结婚证存放在衣柜最底层的保险柜中"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48723418}, {""mem_id"": ""dream_a4694ecb27ceb1759b9f9b62"", ""content"": ""用户讨厌给家里的长辈买鞋。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.46118348}, {""mem_id"": ""dream_cbc5f9b7467efeab5f899795"", ""content"": ""用户家庭聚餐时喜欢去海底捞。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.45708858}, {""mem_id"": ""dream_d06b703c9e13d10a2f0228c9"", ""content"": ""用户爱吃海鲜，特别是螃蟹和虾。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.45663128}]",core_memory_file
148,JY_TC048,1,召回记忆,我最近书荒了，根据我平时爱看的书推荐一本,"科幻小说|刘慈欣,轻松,东野圭吾|嫌疑人,心理学",,False,轻松 || 心理学,False,218,5,0.57067107,"[{""mem_id"": ""dream_30bcdf7dc3619e65d2ef9cfe"", ""content"": ""用户喜欢道家文化，并正在阅读《道德经》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57067107}, {""mem_id"": ""dream_8558acdeefd1540bec6b0390"", ""content"": ""用户的妹妹喜欢看言情小说。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55684215}, {""mem_id"": ""dream_1f06bede3d1308a1cb72025f"", ""content"": ""用户的女儿喜欢看《十万个为什么》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54143399}, {""mem_id"": ""dream_7a47cc82da54f51cd77df436"", ""content"": ""用户正在自学日语，使用《标准日本语初级上册》作为教材，并养成了每天晚上背诵20个单词和复习语法的习惯。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53835568}, {""mem_id"": ""dream_959bcc3e0c7a256be8ce5137"", ""content"": ""用户喜欢东野圭吾和刘慈欣的作品，其中最喜欢《嫌疑人X的献身》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.52016037}]",core_memory_file
149,JY_TC048,2,召回记忆,我想学点心理学入门知识，记得我对什么感兴趣吗？,认知心理学,,True,,False,218,5,0.67458251,"[{""mem_id"": ""dream_da863b7459d7a7e1722e1469"", ""content"": ""用户对认知心理学特别感兴趣"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.67458251}, {""mem_id"": ""dream_a6672c35ed8cb22a1e92e648"", ""content"": ""用户喜欢动手类的爱好，如木工和装机"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53489203}, {""mem_id"": ""dream_0acb52d12b60d7dd2c341811"", ""content"": ""用户曾在公司健康中心看过心理医生。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.5320485}, {""mem_id"": ""dream_ae9312b13874727d4b3af7dd"", ""content"": ""用户考试前一般会刷真题和做思维导图"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49731237}, {""mem_id"": ""dream_3984d4c82046bea3b0a5bd62"", ""content"": ""用户的性格类型是INFP，讨厌社交，且反感做事没有规划的人。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49662431}]",core_memory_file
150,JY_TC048,3,召回记忆,我睡前喜欢看什么类型的书？帮我找一本,轻松的小说,,False,轻松的小说,False,218,5,0.5851557,"[{""mem_id"": ""dream_4a19373705906bd9d70e760e"", ""content"": ""用户睡前习惯刷半小时手机短视频，且偶尔因工作压力大导致失眠"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5851557}, {""mem_id"": ""dream_8302962169b856b61a093f2f"", ""content"": ""用户喜欢道士类小说和《鬼吹灯》有声书，但不喜欢灵异类和言情小说。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57368102}, {""mem_id"": ""dream_d4e4a1ff482dbe27cb3a433e"", ""content"": ""用户喜爱古典乐，并习惯使用交响乐或轻音乐作为助眠方式"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5718074}, {""mem_id"": ""dream_818646eb9d922567d03bd181"", ""content"": ""用户通常晚上11点睡觉，睡眠时长为8小时"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56144263}, {""mem_id"": ""dream_5b3144aa48ce40e43ba9b7a6"", ""content"": ""用户曾观看《午夜凶铃》，导致之后三天睡眠不佳。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.56067649}]",core_memory_file
151,JY_TC048,4,召回记忆,有没有我喜欢的作家出了新书,"东野圭吾,刘慈欣",,True,,False,218,5,0.58020287,"[{""mem_id"": ""dream_959bcc3e0c7a256be8ce5137"", ""content"": ""用户喜欢东野圭吾和刘慈欣的作品，其中最喜欢《嫌疑人X的献身》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58020287}, {""mem_id"": ""dream_678c19e5a93f1248653510db"", ""content"": ""用户喜欢看法国人写的小说以及人物传记类电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57304606}, {""mem_id"": ""dream_30bcdf7dc3619e65d2ef9cfe"", ""content"": ""用户喜欢道家文化，并正在阅读《道德经》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55751932}, {""mem_id"": ""dream_8558acdeefd1540bec6b0390"", ""content"": ""用户的妹妹喜欢看言情小说。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55160991}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54934858}]",core_memory_file
152,JY_TC048,5,召回记忆,帮我推荐一本适合我孩子年龄的科普书,"8岁,二年级,恐龙",,False,8岁 || 恐龙,False,218,5,0.59516734,"[{""mem_id"": ""dream_8e6732862939273d96dab2f3"", ""content"": ""用户有孩子，且认为孩子适合观看儿童动画片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59516734}, {""mem_id"": ""dream_1f06bede3d1308a1cb72025f"", ""content"": ""用户的女儿喜欢看《十万个为什么》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56218912}, {""mem_id"": ""dream_23aafef108cda78c597c49dc"", ""content"": ""用户的孩子喜欢看有怪兽的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53761646}, {""mem_id"": ""dream_5632c5b2428f2edea9128c76"", ""content"": ""用户有在儿子每次下课后买一个冰淇淋奖励他的习惯"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.4895445}, {""mem_id"": ""dream_ed23fb52ef10e85980889538"", ""content"": ""用户的妹妹是二年级学生"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48669201}]",core_memory_file
153,JY_TC049,1,召回记忆,我最爱吃什么？最讨厌吃什么？,"火锅,烧烤,肥肉,动物内脏",,True,,False,218,5,0.71100633,"[{""mem_id"": ""dream_fe5a2172debba3da70a50a5c"", ""content"": ""用户饮食偏好明确：最爱吃火锅，最讨厌吃动物内脏和肥肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.71100633}, {""mem_id"": ""dream_14e718b424b9f535e6581221"", ""content"": ""用户在饮食口味上偏好草莓、糖醋排骨和宫保鸡丁，但讨厌吃苦瓜。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65741077}, {""mem_id"": ""dream_16cc1c864053c6a522830aef"", ""content"": ""用户不喜欢吃香菜和折耳根"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63470595}, {""mem_id"": ""dream_35d749ad328d60504e29c71e"", ""content"": ""用户几乎每天吃宵夜，最爱吃烧烤和泡面，不喜欢甜食（如蛋糕）作为宵夜。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61761751}, {""mem_id"": ""dream_ee50f9abeaa73687dc7aa326"", ""content"": ""用户喜欢甜豆浆，但不喜欢水煮蛋"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.605752}]",core_memory_file
154,JY_TC049,2,召回记忆,我有什么食物过敏或者忌口吗？,"芒果,肥肉,动物内脏",,True,,False,218,5,0.66146805,"[{""mem_id"": ""dream_aec8831ded7c4f34737aaae1"", ""content"": ""用户对青霉素过敏"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.66146805}, {""mem_id"": ""dream_364bb492747f6d195d2459d2"", ""content"": ""用户对芒果过敏，食用后会出现嘴肿症状"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.64121202}, {""mem_id"": ""dream_16cc1c864053c6a522830aef"", ""content"": ""用户不喜欢吃香菜和折耳根"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61254376}, {""mem_id"": ""dream_7adb58783a493a51efaa6b81"", ""content"": ""用户对花生过敏，食用后会出现皮疹症状，过敏时通常服用氯雷他定。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.6095398}, {""mem_id"": ""dream_fe5a2172debba3da70a50a5c"", ""content"": ""用户饮食偏好明确：最爱吃火锅，最讨厌吃动物内脏和肥肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58772797}]",core_memory_file
155,JY_TC049,3,召回记忆,我平时早餐、午餐、晚餐一般怎么解决？,"面包,牛奶,食堂|饭堂,自己做|烹饪|做饭",,True,,False,218,5,0.77618006,"[{""mem_id"": ""dream_b6968e669e3769749e802ad9"", ""content"": ""用户日常饮食安排为：早餐一般吃面包牛奶，午餐在食堂吃，晚餐自己做，且不喝茶"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.77618006}, {""mem_id"": ""dream_96574b9df86a2c09823e9d47"", ""content"": ""用户每天早上7点半喝一杯不加糖的美式咖啡"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62023687}, {""mem_id"": ""dream_cacb4893a19996bc06d7a0ac"", ""content"": ""用户每天喝三杯咖啡（早上两杯，下午一杯），并认为这一量不过量。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60750843}, {""mem_id"": ""dream_35d749ad328d60504e29c71e"", ""content"": ""用户几乎每天吃宵夜，最爱吃烧烤和泡面，不喜欢甜食（如蛋糕）作为宵夜。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60540113}, {""mem_id"": ""dream_a88d129d88d219ae39bd1e59"", ""content"": ""用户以前每周约李明轩吃饭。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.60140802}]",core_memory_file
